Year,Month,State,Accidents
2001,7,Tennessee,5
2001,8,Tennessee,4
2001,9,Tennessee,4
2001,10,Tennessee,5
2001,11,Tennessee,2
2001,12,Tennessee,6
2002,1,Tennessee,6
2002,2,Tennessee,1
2002,3,Tennessee,2
2002,4,Tennessee,4
2002,5,Tennessee,5
2002,6,Tennessee,6
2002,7,Tennessee,4
2002,8,Tennessee,5
2002,9,Tennessee,6
2002,10,Tennessee,2
2002,11,Tennessee,2
2002,12,Tennessee,3
2003,1,Tennessee,2
2003,2,Tennessee,2
2003,3,Tennessee,3
2003,4,Tennessee,2
2003,5,Tennessee,1
2003,6,Tennessee,8
2003,7,Tennessee,4
2003,8,Tennessee,2
2003,9,Tennessee,2
2003,10,Tennessee,3
2003,11,Tennessee,6
2003,12,Tennessee,2
2004,1,Tennessee,3
2004,2,Tennessee,3
2004,3,Tennessee,1
2004,4,Tennessee,6
2004,5,Tennessee,1
2004,6,Tennessee,4
2004,7,Tennessee,3
2004,8,Tennessee,2
2004,9,Tennessee,0
2004,10,Tennessee,4
2004,11,Tennessee,3
2004,12,Tennessee,8
2005,1,Tennessee,6
2005,2,Tennessee,0
2005,3,Tennessee,2
2005,4,Tennessee,3
2005,5,Tennessee,3
2005,6,Tennessee,4
2005,7,Tennessee,3
2005,8,Tennessee,3
2005,9,Tennessee,1
2005,10,Tennessee,3
2005,11,Tennessee,2
2005,12,Tennessee,6
2006,1,Tennessee,5
2006,2,Tennessee,2
2006,3,Tennessee,1
2006,4,Tennessee,3
2006,5,Tennessee,2
2006,6,Tennessee,3
2006,7,Tennessee,2
2006,8,Tennessee,4
2006,9,Tennessee,3
2006,10,Tennessee,2
2006,11,Tennessee,2
2006,12,Tennessee,1
2007,1,Tennessee,4
2007,2,Tennessee,0
2007,3,Tennessee,2
2007,4,Tennessee,2
2007,5,Tennessee,1
2007,6,Tennessee,0
2007,7,Tennessee,3
2007,8,Tennessee,2
2007,9,Tennessee,0
2007,10,Tennessee,2
2007,11,Tennessee,1
2007,12,Tennessee,5
2008,1,Tennessee,2
2008,2,Tennessee,1
2008,3,Tennessee,1
2008,4,Tennessee,1
2008,5,Tennessee,1
2008,6,Tennessee,1
2008,7,Tennessee,0
2008,8,Tennessee,2
2008,9,Tennessee,3
2008,10,Tennessee,2
2008,11,Tennessee,2
2008,12,Tennessee,1
2009,1,Tennessee,1
2009,2,Tennessee,3
2009,3,Tennessee,2
2009,4,Tennessee,3
2009,5,Tennessee,1
2009,6,Tennessee,4
2009,7,Tennessee,1
2009,8,Tennessee,5
2009,9,Tennessee,2
2009,10,Tennessee,3
2009,11,Tennessee,1
2009,12,Tennessee,3
2010,1,Tennessee,3
2010,2,Tennessee,1
2010,3,Tennessee,1
2010,4,Tennessee,3
2010,5,Tennessee,3
2010,6,Tennessee,2
2010,7,Tennessee,1
2010,8,Tennessee,1
2010,9,Tennessee,3
2010,10,Tennessee,4
2010,11,Tennessee,3
2010,12,Tennessee,7
2011,1,Tennessee,2
2011,2,Tennessee,3
2011,3,Tennessee,3
2011,4,Tennessee,1
2011,5,Tennessee,1
2011,6,Tennessee,2
2011,7,Tennessee,6
2011,8,Tennessee,3
2011,9,Tennessee,1
2011,10,Tennessee,3
2011,11,Tennessee,0
2011,12,Tennessee,2
2012,1,Tennessee,1
2012,2,Tennessee,1
2012,3,Tennessee,2
2012,4,Tennessee,3
2012,5,Tennessee,3
2012,6,Tennessee,1
2012,7,Tennessee,4
2012,8,Tennessee,1
2012,9,Tennessee,1
2012,10,Tennessee,2
2012,11,Tennessee,1
2012,12,Tennessee,5
2013,1,Tennessee,2
2013,2,Tennessee,1
2013,3,Tennessee,2
2013,4,Tennessee,6
2013,5,Tennessee,0
2013,6,Tennessee,0
2013,7,Tennessee,0
2013,8,Tennessee,1
2013,9,Tennessee,1
2013,10,Tennessee,4
2013,11,Tennessee,2
2013,12,Tennessee,0
2014,1,Tennessee,0
2014,2,Tennessee,0
2014,3,Tennessee,2
2014,4,Tennessee,1
2014,5,Tennessee,0
2014,6,Tennessee,2
2014,7,Tennessee,1
2014,8,Tennessee,1
2014,9,Tennessee,1
2014,10,Tennessee,1
2014,11,Tennessee,1
2014,12,Tennessee,0
2015,1,Tennessee,3
2015,2,Tennessee,1
2015,3,Tennessee,2
2015,4,Tennessee,2
2015,5,Tennessee,1
2015,6,Tennessee,2
2015,7,Tennessee,7
2015,8,Tennessee,2
2015,9,Tennessee,1
2015,10,Tennessee,2
2015,11,Tennessee,4
2015,12,Tennessee,3
2016,1,Tennessee,0
2016,2,Tennessee,1
2016,3,Tennessee,4
2016,4,Tennessee,4
2016,5,Tennessee,2
2016,6,Tennessee,0
2016,7,Tennessee,3
2016,8,Tennessee,1
2016,9,Tennessee,1
2016,10,Tennessee,0
2016,11,Tennessee,1
2016,12,Tennessee,2
2017,1,Tennessee,3
2017,2,Tennessee,1
2017,3,Tennessee,1
2017,4,Tennessee,0
2017,5,Tennessee,2
2017,6,Tennessee,1
2017,7,Tennessee,3
2017,8,Tennessee,4
2017,9,Tennessee,2
2017,10,Tennessee,1
2017,11,Tennessee,0
2017,12,Tennessee,4
2018,1,Tennessee,2
2018,2,Tennessee,0
2018,3,Tennessee,1
2018,4,Tennessee,2
2018,5,Tennessee,1
2018,6,Tennessee,2
2018,7,Tennessee,0
2018,8,Tennessee,1
2018,9,Tennessee,0
2018,10,Tennessee,1
2018,11,Tennessee,0
2018,12,Tennessee,1
2019,1,Tennessee,2
2019,2,Tennessee,0
2019,3,Tennessee,1
2019,4,Tennessee,2
2019,5,Tennessee,2
2019,6,Tennessee,0
2019,7,Tennessee,0
2019,8,Tennessee,1
2019,9,Tennessee,1
2019,10,Tennessee,2
2019,11,Tennessee,2
2019,12,Tennessee,3
2020,1,Tennessee,0
2020,2,Tennessee,1
2020,3,Tennessee,2
2020,4,Tennessee,1
2020,5,Tennessee,1
2020,6,Tennessee,2
2020,7,Tennessee,3
2020,8,Tennessee,2
2020,9,Tennessee,1
2020,10,Tennessee,2
2020,11,Tennessee,0
2020,12,Tennessee,1
1999,1,Texas,8
1999,2,Texas,6
1999,3,Texas,6
1999,4,Texas,4
1999,5,Texas,3
1999,6,Texas,4
1999,7,Texas,9
1999,8,Texas,4
1999,9,Texas,4
1999,10,Texas,10
1999,11,Texas,6
1999,12,Texas,2
2000,1,Texas,5
2000,2,Texas,2
2000,3,Texas,4
2000,4,Texas,6
2000,5,Texas,3
2000,6,Texas,8
2000,7,Texas,4
2000,8,Texas,2
2000,9,Texas,3
2000,10,Texas,9
2000,11,Texas,5
2000,12,Texas,9
2001,1,Texas,10
2001,2,Texas,8
2001,3,Texas,2
2001,4,Texas,3
2001,5,Texas,4
2001,6,Texas,7
2001,7,Texas,5
2001,8,Texas,3
2001,9,Texas,3
2001,10,Texas,7
2001,11,Texas,4
2001,12,Texas,2
2002,1,Texas,3
2002,2,Texas,5
2002,3,Texas,2
2002,4,Texas,5
2002,5,Texas,7
2002,6,Texas,5
2002,7,Texas,6
2002,8,Texas,6
2002,9,Texas,2
2002,10,Texas,4
2002,11,Texas,5
2002,12,Texas,3
2003,1,Texas,6
2003,2,Texas,4
2003,3,Texas,6
2003,4,Texas,3
2003,5,Texas,4
2003,6,Texas,6
2003,7,Texas,3
2003,8,Texas,10
2003,9,Texas,1
2003,10,Texas,5
2003,11,Texas,4
2003,12,Texas,5
2004,1,Texas,1
2004,2,Texas,2
2004,3,Texas,4
2004,4,Texas,8
2004,5,Texas,10
2004,6,Texas,6
2004,7,Texas,2
2004,8,Texas,4
2004,9,Texas,3
2004,10,Texas,9
2004,11,Texas,6
2004,12,Texas,8
2005,1,Texas,5
2005,2,Texas,3
2005,3,Texas,5
2005,4,Texas,4
2005,5,Texas,5
2005,6,Texas,10
2005,7,Texas,5
2005,8,Texas,2
2005,9,Texas,7
2005,10,Texas,5
2005,11,Texas,4
2005,12,Texas,7
2006,1,Texas,4
2006,2,Texas,2
2006,3,Texas,3
2006,4,Texas,2
2006,5,Texas,2
2006,6,Texas,1
2006,7,Texas,6
2006,8,Texas,2
2006,9,Texas,6
2006,10,Texas,9
2006,11,Texas,5
2006,12,Texas,3
2007,1,Texas,11
2007,2,Texas,5
2007,3,Texas,3
2007,4,Texas,1
2007,5,Texas,11
2007,6,Texas,10
2007,7,Texas,5
2007,8,Texas,4
2007,9,Texas,8
2007,10,Texas,5
2007,11,Texas,5
2007,12,Texas,10
2008,1,Texas,6
2008,2,Texas,3
2008,3,Texas,1
2008,4,Texas,2
2008,5,Texas,5
2008,6,Texas,5
2008,7,Texas,2
2008,8,Texas,1
2008,9,Texas,4
2008,10,Texas,9
2008,11,Texas,2
2008,12,Texas,6
2009,1,Texas,3
2009,2,Texas,2
2009,3,Texas,9
2009,4,Texas,9
2009,5,Texas,3
2009,6,Texas,3
2009,7,Texas,7
2009,8,Texas,4
2009,9,Texas,1
2009,10,Texas,5
2009,11,Texas,4
2009,12,Texas,5
2010,1,Texas,6
2010,2,Texas,2
2010,3,Texas,1
2010,4,Texas,2
2010,5,Texas,6
2010,6,Texas,4
2010,7,Texas,2
2010,8,Texas,4
2010,9,Texas,9
2010,10,Texas,4
2010,11,Texas,10
2010,12,Texas,4
2011,1,Texas,4
2011,2,Texas,3
2011,3,Texas,2
2011,4,Texas,4
2011,5,Texas,4
2011,6,Texas,4
2011,7,Texas,8
2011,8,Texas,5
2011,9,Texas,9
2011,10,Texas,4
2011,11,Texas,8
2011,12,Texas,2
2012,1,Texas,3
2012,2,Texas,7
2012,3,Texas,1
2012,4,Texas,1
2012,5,Texas,1
2012,6,Texas,4
2012,7,Texas,4
2012,8,Texas,5
2012,9,Texas,4
2012,10,Texas,4
2012,11,Texas,3
2012,12,Texas,8
2013,1,Texas,4
2013,2,Texas,2
2013,3,Texas,3
2013,4,Texas,3
2013,5,Texas,3
2013,6,Texas,4
2013,7,Texas,2
2013,8,Texas,2
2013,9,Texas,4
2013,10,Texas,3
2013,11,Texas,4
2013,12,Texas,4
2014,1,Texas,5
2014,2,Texas,4
2014,3,Texas,6
2014,4,Texas,2
2014,5,Texas,2
2014,6,Texas,6
2014,7,Texas,0
2014,8,Texas,1
2014,9,Texas,2
2014,10,Texas,5
2014,11,Texas,5
2014,12,Texas,2
2015,1,Texas,6
2015,2,Texas,2
2015,3,Texas,2
2015,4,Texas,5
2015,5,Texas,3
2015,6,Texas,4
2015,7,Texas,2
2015,8,Texas,2
2015,9,Texas,5
2015,10,Texas,2
2015,11,Texas,5
2015,12,Texas,5
2016,1,Texas,5
2016,2,Texas,2
2016,3,Texas,4
2016,4,Texas,4
2016,5,Texas,3
2016,6,Texas,6
2016,7,Texas,4
2016,8,Texas,6
2016,9,Texas,2
2016,10,Texas,2
2016,11,Texas,4
2016,12,Texas,5
2017,1,Texas,4
2017,2,Texas,1
2017,3,Texas,2
2017,4,Texas,6
2017,5,Texas,3
2017,6,Texas,4
2017,7,Texas,0
2017,8,Texas,5
2017,9,Texas,3
2017,10,Texas,2
2017,11,Texas,1
2017,12,Texas,1
2018,1,Texas,5
2018,2,Texas,1
2018,3,Texas,3
2018,4,Texas,4
2018,5,Texas,1
2018,6,Texas,0
2018,7,Texas,3
2018,8,Texas,7
2018,9,Texas,4
2018,10,Texas,1
2018,11,Texas,6
2018,12,Texas,2
2019,1,Texas,5
2019,2,Texas,5
2019,3,Texas,1
2019,4,Texas,4
2019,5,Texas,3
2019,6,Texas,5
2019,7,Texas,6
2019,8,Texas,1
2019,9,Texas,7
2019,10,Texas,6
2019,11,Texas,3
2019,12,Texas,5
2020,1,Texas,3
2020,2,Texas,5
2020,3,Texas,3
2020,4,Texas,7
2020,5,Texas,5
2020,6,Texas,6
2020,7,Texas,2
2020,8,Texas,5
2020,9,Texas,2
2020,10,Texas,5
2020,11,Texas,6
2020,12,Texas,5
1999,1,Utah,0
1999,2,Utah,0
1999,3,Utah,0
1999,4,Utah,0
1999,5,Utah,0
1999,6,Utah,0
1999,7,Utah,0
1999,8,Utah,0
1999,9,Utah,0
1999,10,Utah,0
1999,11,Utah,0
1999,12,Utah,1
2000,1,Utah,1
2000,2,Utah,0
2000,3,Utah,0
2000,4,Utah,0
2000,5,Utah,0
2000,6,Utah,0
2000,7,Utah,0
2000,8,Utah,0
2000,9,Utah,0
2000,10,Utah,0
2000,11,Utah,0
2000,12,Utah,0
2001,1,Utah,0
2001,2,Utah,1
2001,3,Utah,1
2001,4,Utah,1
2001,5,Utah,0
2001,6,Utah,0
2001,7,Utah,1
2001,8,Utah,0
2001,9,Utah,0
2001,10,Utah,0
2001,11,Utah,0
2001,12,Utah,0
2002,1,Utah,0
2002,2,Utah,0
2002,3,Utah,0
2002,4,Utah,0
2002,5,Utah,0
2002,6,Utah,0
2002,7,Utah,0
2002,8,Utah,0
2002,9,Utah,0
2002,10,Utah,0
2002,11,Utah,0
2002,12,Utah,0
2003,1,Utah,0
2003,2,Utah,0
2003,3,Utah,0
2003,4,Utah,0
2003,5,Utah,0
2003,6,Utah,1
2003,7,Utah,0
2003,8,Utah,0
2003,9,Utah,2
2003,10,Utah,1
2003,11,Utah,1
2003,12,Utah,0
2004,1,Utah,0
2004,2,Utah,0
2004,3,Utah,0
2004,4,Utah,1
2004,5,Utah,0
2004,6,Utah,0
2004,7,Utah,0
2004,8,Utah,0
2004,9,Utah,0
2004,10,Utah,1
2004,11,Utah,1
2004,12,Utah,1
2005,1,Utah,0
2005,2,Utah,0
2005,3,Utah,0
2005,4,Utah,1
2005,5,Utah,0
2005,6,Utah,0
2005,7,Utah,0
2005,8,Utah,0
2005,9,Utah,0
2005,10,Utah,0
2005,11,Utah,0
2005,12,Utah,0
2006,1,Utah,0
2006,2,Utah,0
2006,3,Utah,0
2006,4,Utah,0
2006,5,Utah,0
2006,6,Utah,0
2006,7,Utah,0
2006,8,Utah,1
2006,9,Utah,0
2006,10,Utah,0
2006,11,Utah,1
2006,12,Utah,0
2007,1,Utah,0
2007,2,Utah,0
2007,3,Utah,0
2007,4,Utah,0
2007,5,Utah,0
2007,6,Utah,0
2007,7,Utah,0
2007,8,Utah,1
2007,9,Utah,1
2007,10,Utah,1
2007,11,Utah,0
2007,12,Utah,0
2008,1,Utah,0
2008,2,Utah,0
2008,3,Utah,1
2008,4,Utah,1
2008,5,Utah,0
2008,6,Utah,0
2008,7,Utah,1
2008,8,Utah,0
2008,9,Utah,0
2008,10,Utah,1
2008,11,Utah,0
2008,12,Utah,1
2009,1,Utah,0
2009,2,Utah,0
2009,3,Utah,0
2009,4,Utah,0
2009,5,Utah,1
2009,6,Utah,0
2009,7,Utah,0
2009,8,Utah,0
2009,9,Utah,1
2009,10,Utah,0
2009,11,Utah,0
2009,12,Utah,0
2010,1,Utah,0
2010,2,Utah,3
2010,3,Utah,0
2010,4,Utah,0
2010,5,Utah,0
2010,6,Utah,0
2010,7,Utah,0
2010,8,Utah,0
2010,9,Utah,0
2010,10,Utah,0
2010,11,Utah,1
2010,12,Utah,0
2011,1,Utah,0
2011,2,Utah,0
2011,3,Utah,0
2011,4,Utah,0
2011,5,Utah,0
2011,6,Utah,0
2011,7,Utah,1
2011,8,Utah,0
2011,9,Utah,0
2011,10,Utah,0
2011,11,Utah,0
2011,12,Utah,0
2012,1,Utah,0
2012,2,Utah,0
2012,3,Utah,0
2012,4,Utah,0
2012,5,Utah,0
2012,6,Utah,0
2012,7,Utah,0
2012,8,Utah,0
2012,9,Utah,1
2012,10,Utah,1
2012,11,Utah,1
2012,12,Utah,0
2013,1,Utah,0
2013,2,Utah,2
2013,3,Utah,0
2013,4,Utah,0
2013,5,Utah,0
2013,6,Utah,0
2013,7,Utah,0
2013,8,Utah,0
2013,9,Utah,0
2013,10,Utah,0
2013,11,Utah,0
2013,12,Utah,0
2014,1,Utah,0
2014,2,Utah,1
2014,3,Utah,1
2014,4,Utah,1
2014,5,Utah,0
2014,6,Utah,0
2014,7,Utah,0
2014,8,Utah,0
2014,9,Utah,1
2014,10,Utah,0
2014,11,Utah,1
2014,12,Utah,2
2015,1,Utah,0
2015,2,Utah,1
2015,3,Utah,0
2015,4,Utah,0
2015,5,Utah,0
2015,6,Utah,1
2015,7,Utah,0
2015,8,Utah,0
2015,9,Utah,0
2015,10,Utah,1
2015,11,Utah,0
2015,12,Utah,1
2016,1,Utah,0
2016,2,Utah,0
2016,3,Utah,0
2016,4,Utah,0
2016,5,Utah,0
2016,6,Utah,0
2016,7,Utah,0
2016,8,Utah,2
2016,9,Utah,0
2016,10,Utah,0
2016,11,Utah,1
2016,12,Utah,0
2017,1,Utah,0
2017,2,Utah,0
2017,3,Utah,1
2017,4,Utah,0
2017,5,Utah,0
2017,6,Utah,0
2017,7,Utah,0
2017,8,Utah,0
2017,9,Utah,0
2017,10,Utah,0
2017,11,Utah,0
2017,12,Utah,0
2018,1,Utah,0
2018,2,Utah,0
2018,3,Utah,0
2018,4,Utah,0
2018,5,Utah,0
2018,6,Utah,0
2018,7,Utah,0
2018,8,Utah,0
2018,9,Utah,1
2018,10,Utah,0
2018,11,Utah,0
2018,12,Utah,0
2019,1,Utah,0
2019,2,Utah,0
2019,3,Utah,0
2019,4,Utah,0
2019,5,Utah,0
2019,6,Utah,0
2019,7,Utah,0
2019,8,Utah,0
2019,9,Utah,0
2019,10,Utah,1
2019,11,Utah,0
2019,12,Utah,1
2020,1,Utah,0
2020,2,Utah,0
2020,3,Utah,0
2020,4,Utah,0
2020,5,Utah,0
2020,6,Utah,0
2020,7,Utah,0
2020,8,Utah,0
2020,9,Utah,0
2020,10,Utah,0
2020,11,Utah,0
2020,12,Utah,0
1999,1,Vermont,1
1999,2,Vermont,0
1999,3,Vermont,1
1999,4,Vermont,0
1999,5,Vermont,0
1999,6,Vermont,0
1999,7,Vermont,0
1999,8,Vermont,0
1999,9,Vermont,0
1999,10,Vermont,0
1999,11,Vermont,0
1999,12,Vermont,0
2000,1,Vermont,0
2000,2,Vermont,0
2000,3,Vermont,0
2000,4,Vermont,0
2000,5,Vermont,0
2000,6,Vermont,0
2000,7,Vermont,0
2000,8,Vermont,0
2000,9,Vermont,0
2000,10,Vermont,1
2000,11,Vermont,0
2000,12,Vermont,1
2001,1,Vermont,0
2001,2,Vermont,0
2001,3,Vermont,0
2001,4,Vermont,0
2001,5,Vermont,0
2001,6,Vermont,0
2001,7,Vermont,0
2001,8,Vermont,0
2001,9,Vermont,0
2001,10,Vermont,0
2001,11,Vermont,0
2001,12,Vermont,0
2002,1,Vermont,0
2002,2,Vermont,0
2002,3,Vermont,0
2002,4,Vermont,0
2002,5,Vermont,0
2002,6,Vermont,0
2002,7,Vermont,0
2002,8,Vermont,0
2002,9,Vermont,1
2002,10,Vermont,1
2002,11,Vermont,0
2002,12,Vermont,1
2003,1,Vermont,0
2003,2,Vermont,0
2003,3,Vermont,0
2003,4,Vermont,0
2003,5,Vermont,0
2003,6,Vermont,0
2003,7,Vermont,0
2003,8,Vermont,0
2003,9,Vermont,1
2003,10,Vermont,0
2003,11,Vermont,0
2003,12,Vermont,1
2004,1,Vermont,0
2004,2,Vermont,0
2004,3,Vermont,0
2004,4,Vermont,1
2004,5,Vermont,0
2004,6,Vermont,0
2004,7,Vermont,1
2004,8,Vermont,0
2004,9,Vermont,0
2004,10,Vermont,0
2004,11,Vermont,1
2004,12,Vermont,0
2005,1,Vermont,0
2005,2,Vermont,0
2005,3,Vermont,0
2005,4,Vermont,0
2005,5,Vermont,0
2005,6,Vermont,0
2005,7,Vermont,0
2005,8,Vermont,0
2005,9,Vermont,0
2005,10,Vermont,0
2005,11,Vermont,0
2005,12,Vermont,0
2006,1,Vermont,0
2006,2,Vermont,0
2006,3,Vermont,0
2006,4,Vermont,0
2006,5,Vermont,0
2006,6,Vermont,0
2006,7,Vermont,0
2006,8,Vermont,0
2006,9,Vermont,0
2006,10,Vermont,0
2006,11,Vermont,0
2006,12,Vermont,0
2007,1,Vermont,0
2007,2,Vermont,0
2007,3,Vermont,0
2007,4,Vermont,0
2007,5,Vermont,0
2007,6,Vermont,0
2007,7,Vermont,0
2007,8,Vermont,0
2007,9,Vermont,0
2007,10,Vermont,0
2007,11,Vermont,0
2007,12,Vermont,0
2008,1,Vermont,0
2008,2,Vermont,0
2008,3,Vermont,0
2008,4,Vermont,0
2008,5,Vermont,0
2008,6,Vermont,0
2008,7,Vermont,0
2008,8,Vermont,0
2008,9,Vermont,0
2008,10,Vermont,0
2008,11,Vermont,1
2008,12,Vermont,0
2009,1,Vermont,0
2009,2,Vermont,0
2009,3,Vermont,0
2009,4,Vermont,0
2009,5,Vermont,0
2009,6,Vermont,0
2009,7,Vermont,0
2009,8,Vermont,0
2009,9,Vermont,0
2009,10,Vermont,0
2009,11,Vermont,0
2009,12,Vermont,0
2010,1,Vermont,0
2010,2,Vermont,0
2010,3,Vermont,1
2010,4,Vermont,0
2010,5,Vermont,0
2010,6,Vermont,0
2010,7,Vermont,0
2010,8,Vermont,0
2010,9,Vermont,0
2010,10,Vermont,0
2010,11,Vermont,0
2010,12,Vermont,0
2011,1,Vermont,0
2011,2,Vermont,0
2011,3,Vermont,0
2011,4,Vermont,0
2011,5,Vermont,0
2011,6,Vermont,0
2011,7,Vermont,0
2011,8,Vermont,0
2011,9,Vermont,0
2011,10,Vermont,1
2011,11,Vermont,0
2011,12,Vermont,0
2012,1,Vermont,0
2012,2,Vermont,1
2012,3,Vermont,0
2012,4,Vermont,0
2012,5,Vermont,0
2012,6,Vermont,0
2012,7,Vermont,0
2012,8,Vermont,0
2012,9,Vermont,0
2012,10,Vermont,0
2012,11,Vermont,0
2012,12,Vermont,0
2013,1,Vermont,0
2013,2,Vermont,0
2013,3,Vermont,0
2013,4,Vermont,0
2013,5,Vermont,0
2013,6,Vermont,0
2013,7,Vermont,0
2013,8,Vermont,0
2013,9,Vermont,0
2013,10,Vermont,0
2013,11,Vermont,0
2013,12,Vermont,0
2014,1,Vermont,0
2014,2,Vermont,0
2014,3,Vermont,0
2014,4,Vermont,0
2014,5,Vermont,1
2014,6,Vermont,0
2014,7,Vermont,0
2014,8,Vermont,0
2014,9,Vermont,0
2014,10,Vermont,0
2014,11,Vermont,0
2014,12,Vermont,0
2015,1,Vermont,0
2015,2,Vermont,0
2015,3,Vermont,0
2015,4,Vermont,0
2015,5,Vermont,0
2015,6,Vermont,0
2015,7,Vermont,0
2015,8,Vermont,0
2015,9,Vermont,0
2015,10,Vermont,0
2015,11,Vermont,0
2015,12,Vermont,0
2016,1,Vermont,0
2016,2,Vermont,0
2016,3,Vermont,1
2016,4,Vermont,0
2016,5,Vermont,0
2016,6,Vermont,0
2016,7,Vermont,0
2016,8,Vermont,0
2016,9,Vermont,0
2016,10,Vermont,0
2016,11,Vermont,0
2016,12,Vermont,0
2017,1,Vermont,0
2017,2,Vermont,0
2017,3,Vermont,0
2017,4,Vermont,0
2017,5,Vermont,0
2017,6,Vermont,0
2017,7,Vermont,0
2017,8,Vermont,0
2017,9,Vermont,0
2017,10,Vermont,0
2017,11,Vermont,1
2017,12,Vermont,0
2018,1,Vermont,0
2018,2,Vermont,0
2018,3,Vermont,0
2018,4,Vermont,0
2018,5,Vermont,0
2018,6,Vermont,0
2018,7,Vermont,0
2018,8,Vermont,0
2018,9,Vermont,0
2018,10,Vermont,0
2018,11,Vermont,0
2018,12,Vermont,0
2019,1,Vermont,0
2019,2,Vermont,0
2019,3,Vermont,0
2019,4,Vermont,0
2019,5,Vermont,0
2019,6,Vermont,0
2019,7,Vermont,0
2019,8,Vermont,0
2019,9,Vermont,0
2019,10,Vermont,0
2019,11,Vermont,0
2019,12,Vermont,0
2020,1,Vermont,0
2020,2,Vermont,0
2020,3,Vermont,0
2020,4,Vermont,0
2020,5,Vermont,0
2020,6,Vermont,0
2020,7,Vermont,0
2020,8,Vermont,0
2020,9,Vermont,0
2020,10,Vermont,0
2020,11,Vermont,0
2020,12,Vermont,0
1999,1,Virginia,1
1999,2,Virginia,2
1999,3,Virginia,3
1999,4,Virginia,0
1999,5,Virginia,4
1999,6,Virginia,3
1999,7,Virginia,0
1999,8,Virginia,1
1999,9,Virginia,1
1999,10,Virginia,1
1999,11,Virginia,7
1999,12,Virginia,1
2000,1,Virginia,3
2000,2,Virginia,2
2000,3,Virginia,0
2000,4,Virginia,1
2000,5,Virginia,2
2000,6,Virginia,1
2000,7,Virginia,0
2000,8,Virginia,1
2000,9,Virginia,0
2000,10,Virginia,2
2000,11,Virginia,1
2000,12,Virginia,2
2001,1,Virginia,1
2001,2,Virginia,3
2001,3,Virginia,1
2001,4,Virginia,2
2001,5,Virginia,0
2001,6,Virginia,0
2001,7,Virginia,0
2001,8,Virginia,4
2001,9,Virginia,1
2001,10,Virginia,0
2001,11,Virginia,0
2001,12,Virginia,1
2002,1,Virginia,4
2002,2,Virginia,0
2002,3,Virginia,1
2002,4,Virginia,0
2002,5,Virginia,0
2002,6,Virginia,1
2002,7,Virginia,2
2002,8,Virginia,3
2002,9,Virginia,2
2002,10,Virginia,0
2002,11,Virginia,3
2002,12,Virginia,2
2003,1,Virginia,1
2003,2,Virginia,0
2003,3,Virginia,0
2003,4,Virginia,0
2003,5,Virginia,0
2003,6,Virginia,3
2003,7,Virginia,1
2003,8,Virginia,3
2003,9,Virginia,0
2003,10,Virginia,0
2003,11,Virginia,3
2003,12,Virginia,1
2004,1,Virginia,2
2004,2,Virginia,1
2004,3,Virginia,2
2004,4,Virginia,1
2004,5,Virginia,0
2004,6,Virginia,0
2004,7,Virginia,0
2004,8,Virginia,3
2004,9,Virginia,1
2004,10,Virginia,2
2004,11,Virginia,3
2004,12,Virginia,1
2005,1,Virginia,0
2005,2,Virginia,0
2005,3,Virginia,0
2005,4,Virginia,2
2005,5,Virginia,0
2005,6,Virginia,1
2005,7,Virginia,0
2005,8,Virginia,1
2005,9,Virginia,1
2005,10,Virginia,0
2005,11,Virginia,1
2005,12,Virginia,0
2006,1,Virginia,0
2006,2,Virginia,3
2006,3,Virginia,0
2006,4,Virginia,0
2006,5,Virginia,3
2006,6,Virginia,1
2006,7,Virginia,0
2006,8,Virginia,1
2006,9,Virginia,0
2006,10,Virginia,1
2006,11,Virginia,2
2006,12,Virginia,2
2007,1,Virginia,2
2007,2,Virginia,1
2007,3,Virginia,0
2007,4,Virginia,1
2007,5,Virginia,1
2007,6,Virginia,0
2007,7,Virginia,1
2007,8,Virginia,0
2007,9,Virginia,1
2007,10,Virginia,1
2007,11,Virginia,1
2007,12,Virginia,1
2008,1,Virginia,2
2008,2,Virginia,0
2008,3,Virginia,1
2008,4,Virginia,0
2008,5,Virginia,0
2008,6,Virginia,2
2008,7,Virginia,0
2008,8,Virginia,0
2008,9,Virginia,0
2008,10,Virginia,0
2008,11,Virginia,3
2008,12,Virginia,3
2009,1,Virginia,0
2009,2,Virginia,2
2009,3,Virginia,1
2009,4,Virginia,2
2009,5,Virginia,1
2009,6,Virginia,0
2009,7,Virginia,2
2009,8,Virginia,1
2009,9,Virginia,1
2009,10,Virginia,0
2009,11,Virginia,3
2009,12,Virginia,0
2010,1,Virginia,2
2010,2,Virginia,0
2010,3,Virginia,0
2010,4,Virginia,3
2010,5,Virginia,0
2010,6,Virginia,0
2010,7,Virginia,1
2010,8,Virginia,0
2010,9,Virginia,0
2010,10,Virginia,1
2010,11,Virginia,4
2010,12,Virginia,2
2011,1,Virginia,1
2011,2,Virginia,1
2011,3,Virginia,1
2011,4,Virginia,1
2011,5,Virginia,0
2011,6,Virginia,0
